Movie Name,Audience Score,Tomatometer Score,Rating,Genre,Original Language,Director,Producer,Writer,Release Date (Theaters),Release Date (Streaming),Box Office (Gross USA),Runtime,Distributor,Sound Mix,Aspect Ratio,View the collection
ONLY THE BRAVE,91,87,PG-13,"Drama, Adventure",English,Joseph Kosinski,"Lorenzo di Bonaventura, Michael Menchel, Erik Howsam, Molly Smith, Thad Luckinbill, Trent Luckinbill, Dawn Ostroff, Jeremy Steckler","Ken Nolan, Eric Warren Singer",2017-10-20,2018-02-06,$18.1M,2h 14m,Sony Pictures Entertainment,Dolby Atmos,Scope (2.35:1),
THE GHOST WRITER,70,84,PG-13,"Drama, Mystery & Thriller",English,Roman Polanski,"Roman Polanski, Robert Benmussa, Alain Sarde","Roman Polanski, Robert Harris",2010-03-19,2010-08-03,$15.5M,2h 9m,Summit Entertainment,,,
TO KILL A MOCKINGBIRD,92,93,None,Drama,English,Robert Mulligan,Alan J. Pakula,"Harper Lee, Horton Foote",1962-12-25,1998-04-28,,2h 9m,Universal Pictures,,,
AFTER HOURS,87,91,R,Comedy,English,Martin Scorsese,"Robert F. Colesberry, Griffin Dunne, Amy Robinson",,1985-10-11,2004-08-17,$10.9M,1h 37m,Warner Bros. Pictures,Mono,,
LET ME IN,76,88,R,Horror,English,Matt Reeves,"Donna Gigliotti, Alexander Yves Brunner, Simon Oakes, Tobin Armbrust, Guy East, John Nordling, Carl Molinder",Matt Reeves,2010-10-01,2011-02-01,$12.1M,1h 55m,Overture Films,"SDDS, Dolby Digital, DTS",,
NEBRASKA,83,91,R,"Drama, Comedy",English,Alexander Payne,"Albert Berga, Ron Yerxa",Bob Nelson,2013-11-15,2014-02-25,$17.6M,1h 54m,Paramount Pictures,"Datasat, Dolby Digital",,
SAND STORM,79,93,None,Drama,Arabic,Elite Zexer,,Elite Zexer,2016-09-28,2017-04-04,$64.0K,1h 27m,Kino Lorber,,,
SAY ANYTHING...,85,98,PG-13,Romance,English,Cameron Crowe,Polly Platt,Cameron Crowe,1989-04-14,2002-03-05,$20.0M,1h 40m,20th Century Fox,"Surround, Dolby SR, Dolby A, Dolby Stereo",Flat (1.85:1),
THE BOOK OF LIFE,77,83,PG,"Kids & Family, Comedy, Adventure, Fantasy, Animation",English,Jorge R. Gutierrez,"Guillermo del Toro, Aaron D. Berger, Brad Booker, Carina Schulze","Jorge R. Gutierrez, Doug Langdale",2014-10-17,2015-01-27,$50.1M,1h 35m,20th Century Fox,"Dolby Digital, Dolby Atmos",,
COOL HAND LUKE,95,100,PG,Drama,English,Stuart Rosenberg,Gordon Carroll,"Frank Pierson, Donn Pearce, Donn Pearce",1967-11-01,1997-06-24,,2h 9m,"Warner Bros. Pictures, Warner Home Vídeo",Mono,Scope (2.35:1),
127 HOURS,85,93,R,"Biography, Drama",English,Danny Boyle,"Christian Colson, Danny Boyle, John Smithson","Simon Beaufoy, Danny Boyle",2011-01-28,2011-03-01,$18.3M,1h 33m,Fox Searchlight,"SDDS, Dolby Digital, DTS",,
ALWAYS BE MY MAYBE,79,89,PG-13,"Romance, Comedy",English,Nahnatchka Khan,"Nathan Kahane, Erin Westerman, Ali Wong, Randall Park","Ali Wong, Randall Park, Michael Golamco",2019-05-31,2019-05-31,,1h 42m,Netflix,,,
AKEELAH AND THE BEE,81,85,PG,"Kids & Family, Drama",English,Doug Atchison,"Laurence Fishburne, Sidney Ganis, Nancy Hult, Daniel Llewelyn, Michael Romersa",Doug Atchison,2006-04-28,2006-08-29,$18.8M,1h 52m,Lionsgate Films,"Dolby SRD, DTS, SDDS",Scope (2.35:1),
WINTER'S BONE,76,94,R,Drama,English,Debra Granik,"Anne Rosellini, Alix Madigan","Debra Granik, Anne Rosellini",2010-06-11,2010-08-17,$6.5M,1h 39m,Roadside Attractions,,,
BRIDGET JONES'S DIARY,81,80,R,"Romance, Comedy",English,Sharon Maguire,"Tim Bevan, Jonathan Cavendish, Eric Fellner","Richard Curtis, Andrew Davies, Helen Fielding",2001-04-13,2004-11-09,$71.5M,1h 32m,"Miramax Films, Universal Pictures","Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital",Scope (2.35:1),Bridget Jones
ONE CUT OF THE DEAD,87,100,None,"Comedy, Horror",Japanese,Shinichiro Ueda,Koji Ichihashi,Shinichiro Ueda,2019-09-13,2019-12-08,$52.4K,1h 36m,Shudder,,,
"I LOVE YOU, MAN",74,83,R,Comedy,English,John Hamburg,"Donald De Line, John Hamburg","John Hamburg, Larry Levin",2009-03-20,2009-08-11,$71.3M,1h 45m,"DreamWorks SKG, Paramount Pictures",,,
LAST FLAG FLYING,72,77,R,"Comedy, Drama",English,Richard Linklater,"Ginger Sledge, John Sloss","Richard Linklater, Darryl Ponicsan",2017-11-03,2018-01-16,$960.3K,2h 4m,"Lionsgate Films, Amazon Studios",Dolby Digital,Flat (1.85:1),
THE VANISHING,88,98,None,Mystery & Thriller,Dutch,George Sluizer,"Anne Gordon, George Sluizer",,,2014-04-01,,1h 46m,,,,
YOU'RE NEXT,60,79,R,"Horror, Mystery & Thriller, Comedy",English,Adam Wingard,"Keith Calder, Jessica Calder, Simon Barrett, Kim Sherman",Simon Barrett,2013-08-23,2014-01-14,$18.5M,1h 34m,Lionsgate Films,,,
THERE'S SOMETHING ABOUT MARY,61,83,R,"Romance, Comedy",English,"Robert Farrelly, Peter Farrelly","Bradley Thomas, Charles B. Wessler","Ed Decter, John J. Strauss, Ed Decter, John J. Strauss, Peter Farrelly, Robert Farrelly",1998-07-15,2002-10-22,$176.5M,1h 58m,20th Century Fox,"Surround, Dolby Digital, Dolby A, Dolby SR",Flat (1.85:1),
FREAKS,86,88,R,"Sci-Fi, Mystery & Thriller",English,"Adam B. Stein, Zach Lipovsky","Zach Lipovsky, Jordan Barber, Adam B. Stein, Mitchell Waxman","Adam B. Stein, Zach Lipovsky",2019-09-13,2019-12-03,$264.7K,1h 45m,Well Go USA,,Scope (2.35:1),
ROCKY BALBOA,76,77,PG,Drama,English,Sylvester Stallone,"William Chartoff, Kevin King Templeton, Charles Winkler, David Winkler",Sylvester Stallone,2006-12-20,2007-03-20,$70.3M,1h 42m,Metro-Goldwyn-Mayer,"Dolby SRD, DTS, SDDS",Flat (1.85:1),Rocky
THE SEVENTH SEAL,93,93,None,"Drama, Fantasy",Swedish,Ingmar Bergman,Allan Ekelund,Ingmar Bergman,1956-10-13,2007-12-04,,1h 36m,"Criterion Collection, Embassy Pictures, Janus Films",Mono,,
THE GREY,61,79,R,"Adventure, Drama, Action",English,Joe Carnahan,"Jules Daly, Joe Carnahan, Ridley Scott, Mickey Liddell","Joe Carnahan, Ian Mackenzie Jeffers",2012-01-27,2012-05-22,$51.5M,1h 57m,Entertainment Film Distributors Ltd.,,,
BIG TROUBLE IN LITTLE CHINA,82,75,PG-13,"Action, Fantasy",English,John Carpenter,Larry J. Franco,"Gary Goldman, David Weinstein, W.D. Richter",1986-05-30,2002-08-27,$11.0M,1h 38m,20th Century Fox,"Magnetic Stereo 6 Track, Mono, Surround, Dolby A, Dolby Stereo","70mm, Scope (2.35:1)",
DOGTOOTH,76,93,None,Drama,Greek,Yorgos Lanthimos,"Yorgos Tsourgiannis, Giorgos Tsourianis","Efthymis Filippou, Yorgos Lanthimos",,2011-01-25,$110.2K,1h 34m,,,,
GAIA,45,85,R,"Horror, Drama, Fantasy",English,Jaco Bouwer,"Jorrie van der Walt, Tertius Kapp, Jaco Bouwer",Tertius Kapp,2021-06-18,2021-06-25,$126.1K,1h 37m,Decal,Dolby Digital,,
BEFORE SUNSET,92,94,R,"Romance, Drama",English,Richard Linklater,Anne Walker-McBay,"Richard Linklater, Kim Krizan",2004-02-10,2005-09-27,$5.8M,1h 20m,Warner Independent,"Surround, Dolby SRD",Flat (1.85:1),
A FISH CALLED WANDA,84,96,R,Comedy,English,"Charles Crichton, John Cleese",Michael Shamberg,,1988-07-15,2006-08-01,$60.0M,1h 47m,Metro-Goldwyn-Mayer Distributing Corp.,,,
FREAKY,80,83,R,"Horror, Comedy",English,Christopher Landon,Jason Blum,"Michael Kennedy, Christopher Landon",2020-11-13,2020-12-04,$9.0M,1h 41m,Universal Pictures,Dolby Digital,Scope (2.35:1),
RED EYE,64,79,PG-13,Mystery & Thriller,English,Wes Craven,"Chris Bender, Marianne Maddalena, Corinne Pooler",Carl Ellsworth,2005-08-19,2006-05-22,$57.9M,1h 25m,DreamWorks SKG,"Surround, Dolby SRD, DTS, SDDS",Scope (2.35:1),
DRINKING BUDDIES,49,84,R,"Romance, Comedy, Drama",English,Joe Swanberg,"Paul Bernon, Sam Slater, Andrea Roa, Joe Swanberg, Alicia Van Couvering",Joe Swanberg,2013-08-23,2013-12-03,$342.9K,1h 30m,Magnolia Pictures,,,
MINAMATA,90,78,R,Drama,English,Andrew Levitas,"Johnny Depp, Bill Johnson, David K. Kessler, Andrew Levitas, Sam Sarkar, Gabrielle Tana, Kevan Van Thompson","David K. Kessler, Stephen Deuters, Andrew Levitas, Jason Forman",2021-12-15,2022-04-08,,1h 55m,Samuel Goldwyn Films,Dolby Digital,Flat (1.85:1),
PI,85,88,R,Drama,English,Darren Aronofsky,Eric Watson,"Darren Aronofsky, Sean Gullette, Eric Watson, Darren Aronofsky",1998-07-10,2002-02-26,$3.2M,1h 25m,Artisan Entertainment,Dolby Stereo,Flat (1.66:1),
THE STING,95,92,PG,"Comedy, Drama",English,George Roy Hill,"Tony Bill, Julia Phillips, Michael Phillips",,1973-12-25,1998-03-31,,2h 9m,"MCA/Universal Home Video, Universal Pictures, Universal Home Entertainment",,,
THELMA & LOUISE,82,86,R,"Comedy, Drama, Adventure",English,Ridley Scott,"Mimi Polk Gitlin, Ridley Scott",Callie Khouri,1991-05-24,2003-02-04,$43.3M,2h 9m,Metro-Goldwyn-Mayer Distributing Corp.,Dolby SR,35mm,
THE SISTERS BROTHERS,68,87,R,"Western, Comedy, Crime, Drama",English,Jacques Audiard,"Pascal Caucheteux, Grégoire Sorlat, Michel Merkt, Michael De Luca, Alison Dickey, John C. Reilly","Jacques Audiard, Thomas Bidegain",2018-10-19,2019-01-22,$3.1M,2h 0m,Annapurna Pictures,,Scope (2.35:1),
FLIGHT,75,77,R,"Drama, Mystery & Thriller",English,Robert Zemeckis,"Walter F. Parkes, Laurie MacDonald, Steve Starkey, Robert Zemeckis, Jack Rapke",John Gatins,2012-11-02,2013-02-05,$93.7M,2h 18m,Paramount Pictures,"Datasat, Dolby Digital",,
LITTLE CHILDREN,82,80,R,Drama,English,Todd Field,"Todd Field, Ron Yerxa, Albert Berger","Todd Field, Tom Perrotta",2006-10-06,2007-05-01,$5.5M,2h 10m,New Line Cinema,,,
THE MAURITANIAN,84,75,R,"Drama, Mystery & Thriller",English,Kevin Macdonald,"Adam Ackland, Leah Clarke, Benedict Cumberbatch, Lloyd Levin, Beatriz Levin, Mark Holder, Christine Holder, Branwen Prestwood Smith, Michael Bronner","M.B. Traven, Rory Haines, Sohrab Noshirvani",2021-02-12,2021-03-02,$832.4K,2h 9m,STXfilms,,,
MONSTER HOUSE,64,75,PG,"Kids & Family, Fantasy, Adventure, Animation",English,Gil Kenan,"Jack Rapke, Steve Starkey","Ron Schrab, Dan Harmon, Pamela Pettler",2006-07-21,2006-10-24,$73.7M,1h 31m,Sony Pictures Entertainment,"Dolby SRD, DTS, SDDS",Scope (2.35:1),
JACKASS FOREVER,91,85,R,Comedy,English,Jeff Tremaine,"Jeff Tremaine, Spike Jonze, Johnny Knoxville",,2022-02-04,2022-03-22,$57.7M,1h 36m,Paramount Pictures,,Flat (1.85:1),
LITTLE WOODS,55,95,R,Drama,English,Nia DaCosta,"Tim Headington, Rachael Fung, Gabrielle Nadig, David Stone",Nia DaCosta,2019-04-19,2019-07-16,$147.1K,1h 45m,Neon,,,
SHIRLEY,54,87,R,"Drama, Mystery & Thriller",English,Josephine Decker,"Sarah Gubbins, David Hinojosa, Simon Horsman, Elisabeth Moss, Sue Naegle, Jeffrey Soros, Christine Vachon",Sarah Gubbins,2020-06-05,2020-06-04,,1h 47m,Neon,,,
A GIRL WALKS HOME ALONE AT NIGHT,75,96,None,"Horror, Drama, Mystery & Thriller",Persian,Ana Lily Amirpour,"Ana Lily Amirpour, Justin Begnaud, Sheri Davani, Sina Sayyah",Ana Lily Amirpour,2014-11-21,2015-04-21,$299.3K,1h 45m,Kino Lorber,,,
GOOD BOYS,86,80,R,Comedy,English,Gene Stupnitsky,"Lee Eisenberg, Evan Goldberg, Seth Rogen, James Weaver","Lee Eisenberg, Gene Stupnitsky",2019-08-16,2019-08-27,$83.1M,1h 35m,Universal Pictures,Dolby Digital,Scope (2.35:1),
THE BREAKER UPPERERS,51,87,None,Comedy,English (Australia),"Madeleine Sami, Jackie van Beek","Georgina Allison Conder, Ainsley Gardiner, Carthew Neal","Madeleine Sami, Jackie van Beek",,2019-02-15,,1h 30m,,,,
MOONSTRUCK,80,93,PG,"Romance, Comedy",English,Norman Jewison,"Norman Jewison, Patrick J. Palmer",John Patrick Shanley,1987-12-18,1998-06-30,$80.0M,1h 41m,Metro-Goldwyn-Mayer,,,
THE MANCHURIAN CANDIDATE,63,80,R,"Mystery & Thriller, Drama",English,Jonathan Demme,"Scott Rudin, Tina Sinatra","Dean Georgaris, Richard Condon, George Axelrod, Daniel Pyne",2004-07-30,2004-12-21,$65.9M,2h 10m,Paramount Pictures,"Dolby SRD, DTS, Surround",Flat (1.85:1),
LITTLE SHOP OF HORRORS,79,90,PG-13,"Musical, Comedy",English,Frank Oz,David Geffen,"Charles B. Griffith, Howard Ashman",1986-12-19,2002-12-02,$36.5M,1h 33m,"Warner Bros., Warner Home Vídeo",Surround,,
THE SURVIVOR,77,85,TVMA,"Drama, Biography",English,Barry Levinson,"Matti Leshem, Aaron L. Gilbert, Barry Levinson, Jason Sosnoff, Scott Pardo",Justine Juel Gillmer,,2022-04-27,,2h 9m,,,,
BLOOD SIMPLE,88,93,R,"Mystery & Thriller, Crime, Drama",English,Joel Coen,Ethan Coen,"Joel Coen, Ethan Coen",1984-07-07,2007-11-06,$1.7M,1h 37m,USA Films,Stereo,,
DO THE RIGHT THING,89,91,R,Drama,English,Spike Lee,Spike Lee,Spike Lee,1989-06-30,2001-02-20,$26.0M,2h 0m,Universal Pictures,Surround,Flat (1.85:1),
CAPTAIN UNDERPANTS: THE FIRST EPIC MOVIE,62,87,PG,"Kids & Family, Comedy, Adventure, Animation",English,David Soren,"Mireille Soria, Mark Swift",Nicholas Stoller,2017-06-02,2017-09-12,$73.9M,1h 29m,20th Century Fox,"DTS, Dolby Digital, Dolby Atmos",Flat (1.85:1),
EASY A,77,85,PG-13,Comedy,English,Will Gluck,"Zanne Devine, Will Gluck",Bert V. Royal,2010-09-17,2010-12-21,$58.4M,1h 33m,Sony Pictures,"SDDS, Dolby Digital, DTS",,
A BUG'S LIFE,72,92,G,"Kids & Family, Comedy, Adventure, Animation",English,"John Lasseter, Andrew Stanton","Darla K. Anderson, Kevin Reher","John Lasseter, Andrew Stanton, Joe Ranft, Don McEnery, Bob Shaw, Geefwee Boedoe, Jason Katz, Jørgen Klubien, Robert Lence, David Reynolds",1998-11-14,2001-11-06,$162.8M,1h 36m,"Buena Vista Pictures, Buena Vista International [us]","SDDS, Dolby Digital, DTS, Surround",,Pixar
THE LITTLE MERMAID,88,93,G,"Kids & Family, Fantasy, Animation",English,"Ron Clements, John Musker","Howard Ashman, John Musker","Roger Allers, Ron Clements, John Musker",1989-11-15,2013-10-01,$109.9M,1h 22m,"BV International Pictures [no], Buena Vista Distribution Co. Inc.","Surround, Stereo, Magnetic Stereo 6 Track",35mm,
GREASE,87,76,PG,"Musical, Romance",English,Randal Kleiser,"Allan Carr, Robert Stigwood","Jim Jacobs, Warren Casey, Allan Carr, Bronte Woodard",1978-07-07,2002-09-24,$305.3K,1h 50m,Paramount Pictures,"Stereo, Dolby Stereo, Surround",Scope (2.35:1),
MONA LISA AND THE BLOOD MOON,67,74,R,"Mystery & Thriller, Sci-Fi",English,Ana Lily Amirpour,"John Lesher, Adam Mirels, Robert Mirels, Dylan Weathered",Ana Lily Amirpour,2022-09-30,2022-09-30,,1h 47m,Saban Films,,Scope (2.35:1),
BOYZ N THE HOOD,93,96,R,Drama,English,John Singleton,Steve Nicolaides,John Singleton,1991-07-12,2001-01-25,$55.1M,1h 52m,"Criterion Collection, Columbia Pictures",Surround,,
SELMA,86,99,PG-13,"History, Drama",English,Ava DuVernay,"Christian Colson, Oprah Winfrey, Dede Gardner, Jeremy Kleiner",Paul Webb,2015-01-09,2015-05-05,$52.1M,2h 8m,Paramount Pictures,,,
SNOW WHITE AND THE SEVEN DWARFS,78,98,G,"Kids & Family, Fantasy, Animation",English,David Hand,Walt Disney,"Ted Sears, Richard Creedon, Otto Englander, Dick Rickard, Earl Hurd, Merrill De Maris, Webb Smith",,2004-11-16,,1h 20m,,Stereo,,
THE KILLING FIELDS,91,93,R,Drama,English,Roland Joffé,David Puttnam,,1984-11-02,2014-01-07,,2h 21m,,Surround,,
UNSANE,59,80,R,"Mystery & Thriller, Horror",English,Steven Soderbergh,Joseph Malloch,"Jonathan Bernstein, James Greer",2018-03-23,2018-06-19,$7.7M,1h 38m,"Fingerprint Releasing, Bleecker Street Media",,,
BRITTANY RUNS A MARATHON,87,88,R,"Comedy, Drama",English,Paul Downs Colaizzo,"Matthew Plouffe, Tobey Maguire, Margot Hand",Paul Downs Colaizzo,2019-09-13,2019-11-20,$7.1M,1h 43m,Amazon Studios,,Scope (2.35:1),
THE FISHER KING,85,84,R,"Comedy, Drama",English,Terry Gilliam,"Debra Hill, Lynda Obst",Richard LaGravenese,1991-09-20,2001-11-29,$39.4M,2h 12m,Paramount Pictures,Surround,,
STRANGER THAN FICTION,85,73,PG-13,"Comedy, Fantasy",English,Marc Forster,Lindsay Doran,Zach Helm,2006-11-10,2007-02-27,$40.1M,1h 45m,Sony Pictures,"Dolby SRD, DTS, SDDS",Scope (2.35:1),
MEAN STREETS,84,96,R,"Crime, Drama",English,Martin Scorsese,Jonathan T. Taplin,"Martin Scorsese, Martin Scorsese, Mardik Martin",1973-01-01,2004-08-17,$32.6K,1h 50m,Warner Bros. Pictures,Mono,Flat (1.85:1),
SLITHER,63,87,R,"Horror, Sci-Fi, Comedy",English,James Gunn,"Paul Brooks, Eric Newman",James Gunn,2006-03-31,2006-10-24,$7.8M,1h 36m,Universal Pictures,"Dolby SRD, DTS, SDDS",Flat (1.85:1),
SPRING,70,85,None,Mystery & Thriller,English,"Justin Benson, Aaron Moorhead","Justin Benson, Aaron Moorhead, David Clarke Lawson Jr., Luca Legnani",Justin Benson,2015-03-20,2015-06-02,$48.9K,1h 49m,Drafthouse Films,,,
THE TRUFFLE HUNTERS,78,97,PG-13,Documentary,Italian,"Michael Dweck, Gregory Kershaw","Michael Dweck, Gregory Kershaw",,2021-03-05,2021-08-17,$520.4K,1h 24m,Sony Pictures Classics,,Flat (1.85:1),
MONOS,85,92,R,"Mystery & Thriller, Adventure",English,Alejandro Landes,"Fernando Epstein, Alejandro Landes, Cristina Landes, Santiago A. Zapata","Alejandro Landes, Alexis Dos Santos",2019-09-13,2019-09-13,$405.1K,1h 42m,Neon,Dolby Digital,Scope (2.35:1),
THE UNTAMED,54,86,None,Drama,Spanish,Amat Escalante,Jaime Romandia,"Amat Escalante, Gibrán Portela",2017-07-21,2017-10-17,$27.1K,1h 40m,Strand,,,
CHRISTINE,71,88,R,"Biography, Drama",English,Antonio Campos,"Melody Roscher, Craig Shilowich",Craig Shilowich,2016-10-14,2017-02-14,$298.5K,1h 59m,The Orchard,,,
A BIGGER SPLASH,58,89,R,"Mystery & Thriller, Drama",English,Luca Guadagnino,"Michael Costigan, Luca Guadagnino",David Kajganich,2016-05-04,2016-10-04,$2.0M,2h 5m,Fox Searchlight,,,
SCREAM 2,57,82,R,"Horror, Comedy",English,Wes Craven,"Cathy Konrad, Marianne Maddalena","Kevin Williamson, Kevin Williamson",1997-12-12,2001-08-07,$101.3M,2h 0m,Miramax Films,"Dolby Digital, Surround","35mm, Scope (2.35:1)",Scream
THE DEVIL'S BACKBONE,89,93,R,"Mystery & Thriller, Drama, Horror",Spanish,Guillermo del Toro,,"Guillermo del Toro, Antonio Trashorras, David Muñoz",2001-11-21,2004-07-27,$754.7K,1h 46m,Sony Pictures Classics,"Surround, Dolby SR, Dolby Digital, Dolby A, Dolby Stereo",,
THE FEAST,48,80,None,"Horror, Fantasy",Welsh,Lee Haven Jones,Roger Williams,Roger Williams,2021-11-19,2021-11-19,$8.0K,1h 33m,IFC Midnight,,Scope (2.35:1),
INTOLERABLE CRUELTY,48,75,PG-13,"Romance, Comedy",English,Joel Coen,"Brian Grazer, Ethan Coen","Robert Ramsey, Matthew Stone, Joel Coen, Ethan Coen, Robert Ramsey, Matthew Stone, John Romano",2003-10-10,2004-06-29,$35.1M,1h 40m,Universal Pictures,Surround,,
MUD,80,97,PG-13,"Drama, Adventure",English,Jeff Nichols,"Lisa Maria Falcone, Sarah Green, Aaron Ryder",Jeff Nichols,2013-05-10,2013-08-06,$21.6M,2h 10m,Roadside Attractions,,,
THE ELEPHANT MAN,93,92,PG,"Biography, Drama",English,David Lynch,Jonathan Sanger,"Sir Frederick Treves, Ashley Montagu, Christopher De Vore, Eric Bergren, David Lynch",1980-10-03,2010-03-09,,2h 5m,Paramount Pictures,"Dolby, Surround",Scope (2.35:1),
ANTZ,52,92,PG,"Kids & Family, Romance, Comedy, Adventure, Fantasy, Animation",English,"Eric Darnell, Tim Johnson","Brad Lewis, Aron Warner, Patty Wooton","Todd Alcott, Chris Weitz, Paul Weitz",1998-10-02,2005-06-07,$90.7M,1h 27m,DreamWorks SKG,"Surround, Dolby SR, Dolby Digital, DTS, SDDS",Flat (1.85:1),
GODS AND MONSTERS,83,96,R,"Biography, Lgbtq+",English,Bill Condon,"Mark R. Harris, Paul Colichman, Gregg Fienberg","Christopher Bram, Bill Condon",1998-01-21,2003-06-17,$6.4M,1h 45m,Universal Studios Inc.,Dolby,Scope (2.35:1),
PONYO,83,91,G,"Adventure, Fantasy, Anime",Japanese,Hayao Miyazaki,Toshio Suzuki,"Melissa Mathison, Hayao Miyazaki",2009-08-14,2010-03-02,$15.1M,1h 40m,Walt Disney,"Dolby Digital Surround EX, Dolby Digital",Flat (1.85:1),
THE VOICES,57,75,R,"Comedy, Horror, Mystery & Thriller",English,Marjane Satrapi,"Matthew Rhodes, Adi Shankar, Roy Lee, Spencer Silna",Michael R. Perry,2015-02-06,2015-04-07,,1h 43m,Lionsgate Films,,,
THE MATRIX RELOADED,72,73,R,"Sci-Fi, Action",English,"Lilly Wachowski, Lana Wachowski",Joel Silver,"Lilly Wachowski, Lana Wachowski",2003-05-15,2003-10-14,$281.5M,2h 18m,Warner Bros. Pictures,"Dolby Digital, Dolby SR, SDDS, Dolby Stereo, DTS, Surround, Dolby A",Scope (2.35:1),
AT ETERNITY'S GATE,65,79,PG-13,"Biography, History, Drama",English,Julian Schnabel,Jon Kilik,"Julian Schnabel, Jean-Claude Carrière, Louise Kugelberg",2018-11-16,2019-01-29,$2.3M,1h 50m,CBS Films,,Scope (2.35:1),
CATCH THE FAIR ONE,64,92,None,"Mystery & Thriller, Drama",English,Josef Kubota Wladyka,"Mollye Asher, Kimberly Parker, Josef Kubota Wladyka","Josef Kubota Wladyka, Kali Reis",2022-02-11,2022-02-11,$34.4K,1h 26m,IFC Films,,,
DEEPWATER HORIZON,82,82,PG-13,"Mystery & Thriller, Action, Drama",English,Peter Berg,"Lorenzo di Bonaventura, Mark Vahradian, Stephen Levinson, David Womark, Mark Wahlberg","Matthew Michael Carnahan, Matthew Sand",2016-09-30,2017-01-10,$61.4M,1h 47m,Lionsgate Films,"DTS, Dolby Atmos",Scope (2.35:1),
GOLDENEYE,83,80,PG-13,Action,English,Martin Campbell,"Barbara Broccoli, Michael G. Wilson","Ian Fleming, Michael France, Bruce Feirstein, Jeffrey Caine",1995-11-17,2009-03-24,$106.0M,2h 10m,United Artists,"Dolby SR, DTS, Dolby Stereo, Surround, DTS-ES, Dolby A, Dolby Digital",Scope (2.35:1),James Bond 007
THE DARK AND THE WICKED,64,91,None,"Horror, Mystery & Thriller",English,Bryan Bertino,"Bryan Bertino, Adrienne Biddle, Sonny Mallhi, Kevin Matusow",Bryan Bertino,2020-11-06,2020-11-06,$157.0K,1h 34m,Shudder,,,
THE GREAT BEAUTY,81,91,None,"Comedy, Drama",Italian,Paolo Sorrentino,"Francesca Cima, Fabio Conversi, Nicola Giuliano, Jérôme Seydoux","Paolo Sorrentino, Umberto Contarello",,2014-03-25,$2.8M,2h 22m,,,,
CAN YOU EVER FORGIVE ME?,81,98,R,"Biography, Comedy, Drama, Lgbtq+",English,Marielle Heller,"Anne Carey, Amy Nauiokas, David Yarnell","Nicole Holofcener, Jeff Whitty",2018-10-19,2019-02-05,$8.8M,1h 46m,Fox Searchlight,,Scope (2.35:1),
THE BLUES BROTHERS,92,73,R,"Musical, Comedy, Action",English,John Landis,Robert K. Weiss,"Dan Aykroyd, John Landis",1980-06-18,2005-08-30,,2h 13m,Universal Pictures,"Dolby, Mono",,
MADAGASCAR 3: EUROPE'S MOST WANTED,72,78,PG,"Kids & Family, Comedy, Adventure, Animation",English,"Eric Darnell, Tom McGrath, Conrad Vernon","Mireille Soria, Mark Swift","Eric Darnell, Noah Baumbach",2012-06-08,2012-10-16,,1h 25m,"DreamWorks SKG, Paramount Pictures",,,
SUPERMAN RETURNS,61,74,PG-13,"Adventure, Action, Sci-Fi, Fantasy",English,Bryan Singer,"Bryan Singer, Gilbert Adler, Jon Peters","Michael Dougherty, Dan Harris",2006-06-28,2006-11-28,$200.1M,2h 34m,Warner Bros. Pictures,"SDDS, Dolby Digital, DTS, Dolby SRD",Scope (2.35:1),Superman
THE LAST BLACK MAN IN SAN FRANCISCO,84,92,R,Drama,English,Joe Talbot,"Dede Gardner, Jeremy Kleiner, Christina Oh, Joe Talbot","Joe Talbot, Rob Richert",2019-06-07,2019-08-13,$4.5M,2h 1m,A24,Dolby Digital,,
THE LIVES OF OTHERS,96,92,R,"History, Drama",German,Florian Henckel von Donnersmarck,"Quirin Berg, Max Wiedemann",Florian Henckel von Donnersmarck,2007-02-09,2007-08-21,$11.3M,2h 17m,Sony Pictures Classics,,,
THE PARENT TRAP,70,86,PG,"Kids & Family, Comedy",English,Nancy Meyers,Charles Shyer,"Nancy Meyers, Erich Kästner, David Swift, Charles Shyer",1998-07-20,2006-06-04,$66.3M,2h 7m,Buena Vista Pictures,"SDDS, DTS, Surround, Dolby Digital","35mm, Flat (1.85:1)",
ANIMAL KINGDOM,83,95,R,"Crime, Drama",English,David Michôd,Liz Watts,David Michôd,2010-08-13,2011-01-11,$1.0M,1h 52m,Sony Pictures Classics,,,
HERSELF,84,94,R,Drama,English (United Kingdom),Phyllida Lloyd,"Rory Gilmartin, Ed Guiney, Sharon Horgan","Malcolm Campbell, Clare Dunne",2020-12-30,2021-01-08,,1h 37m,Amazon Studios,,Scope (2.35:1),
WILD INDIAN,55,91,None,"Mystery & Thriller, Drama",English,Lyle Mitchell Corbine Jr.,"Lyle Mitchell Corbine Jr., Thomas Mahoney, Eric Tavitian",Lyle Mitchell Corbine Jr.,2021-09-03,2021-09-03,,1h 30m,Vertical Entertainment,,,
THE LOST BOYS,85,76,R,"Horror, Comedy",English,Joel Schumacher,Harvey Bernhard,"Jeffrey Boam, Jan Fischer, James Jeremias",1987-07-31,2006-06-06,$31.7M,1h 37m,"Warner Bros., Warner Home Vídeo","Surround, Dolby, Magnetic Stereo 6 Track","70mm, 35mm, Scope (2.35:1)",
