Movie Name,Audience Score,Tomatometer Score,Rating,Genre,Original Language,Director,Producer,Writer,Release Date (Theaters),Release Date (Streaming),Box Office (Gross USA),Runtime,Distributor,Sound Mix,Aspect Ratio,View the collection
ANCHORMAN 2: THE LEGEND CONTINUES,52,75,PG-13 (Crude and Sexual Content|Comic Violence|Drug Use|Language),Comedy,English,Adam McKay,"Judd Apatow, Will Ferrell, Adam McKay","Will Ferrell, Adam McKay","Dec 18, 2013  Wide","Apr 1, 2014",$127.3M,1h 59m,Paramount Pictures,"Dolby Digital, Datasat",,
DEADWOOD: THE MOVIE,83,,TVMA,Western,English,Daniel Minahan,,David Milch,,"Nov 15, 2019",,1h 49m,,,,
LIGHT OF MY LIFE,73,82,R (Some Violence),Drama,English,Casey Affleck,"John Powers Middleton, Teddy Schwarzman, Casey Affleck",Casey Affleck,"Aug 9, 2019  Limited","Aug 9, 2019",,1h 59m,Saban Films,,,
ORDINARY PEOPLE,88,89,R,Drama,English,Robert Redford,Ronald L. Schwary,"Judith Guest, Alvin Sargent","Sep 19, 1980  Original","Aug 14, 2001",,2h 3m,Paramount Pictures,Mono,Flat (1.85:1),
PANIC,62,91,R (Language|Elements of Violence),Drama,English,Henry Bromell,"Matt Cooper, Andrew Lazar, Lori Miller",Henry Bromell,"Jan 22, 2000  Original","Jun 19, 2001",$775.8K,1h 30m,"Roxie Releasing, Artisan Entertainment","Dolby Digital, Dolby A, Dolby SR",Scope (2.35:1),
VILLAINS,78,84,R (Sexual Content|Language Throughout|Drug Use|Some Violence),"Comedy, Drama",English,"Dan Berk, Robert Olsen","Garrick Dion, Allan Mandelbaum, Trevor White","Dan Berk, Robert Olsen","Sep 20, 2019  Limited","Sep 20, 2019",,1h 29m,Gunpowder & Sky,,,
25TH HOUR,85,79,R (Strong Language|Some Violence),Drama,English,Spike Lee,"Jon Kilik, Tobey Maguire, Julia Chasman","David Benioff, David Benioff","Jan 10, 2003  Wide","Jan 25, 2005",$13.1M,2h 14m,Touchstone Pictures,"Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital",Scope (2.35:1),
BLACKFISH,90,98,PG-13 (Mature Thematic Elements|Disturbing Violent Images),Documentary,English,Gabriela Cowperthwaite,"Gabriela Cowperthwaite, Manuel Oteyza","Gabriela Cowperthwaite, Eli B. Despres, Tim Zimmerman","Jul 19, 2013  Limited","Nov 12, 2013",$2.1M,1h 23m,Magnolia Pictures,,,
COOL RUNNINGS,81,76,PG,"Comedy, Drama",English,Jon Turteltaub,Dawn Steel,"Lynn Siefert, Tommy Swerdlow, Michael Goldberg","Oct 1, 1993  Wide","Jul 2, 2002",$68.8M,1h 37m,"Buena Vista Pictures, Gativideo",Surround,,
DOUBT,78,79,PG-13 (Thematic Material),Drama,English,John Patrick Shanley,"Scott Rudin, Mark Roybal",John Patrick Shanley,"Dec 25, 2008  Wide","Apr 7, 2009",$33.4M,1h 44m,Miramax Films,,,
EVERYBODY WANTS SOME!!,68,87,R (Language Throughout|Drug Use|Sexual Content|Some Nudity),Comedy,English,Richard Linklater,"Megan Ellison, Richard Linklater, Ginger Sledge",Richard Linklater,"Apr 22, 2016  Wide","Jul 12, 2016",$3.4M,1h 56m,Paramount Pictures,Dolby Digital,,
INSIDE JOB,91,98,PG-13 (Some Sex-Related Material|Some Drug Material),Documentary,English,Charles Ferguson,"Charles Ferguson, Audrey Marrs",Charles Ferguson,"Oct 8, 2010  Limited","Mar 8, 2011",$4.3M,1h 48m,Sony Pictures Classics,,,
KILLER JOE,61,80,TVMA,"Crime, Drama, Mystery & Thriller",English,William Friedkin,"Nicolas Chartier, Scott Einbinder",Tracy Letts,,"Dec 21, 2012",$2.0M,1h 41m,,,,
SPLICE,37,75,R (Language|Disturbing Elements|Nudity|Sci-Fi Violence|Strong Sexuality),"Sci-Fi, Horror",English,Vincenzo Natali,Steven Hoban,"Vincenzo Natali, Antoinette Terry Bryant, Doug Taylor","Jun 4, 2010  Wide","Oct 5, 2010",$17.0M,1h 47m,Warner Bros. Pictures,Dolby Digital,,
A HIDDEN LIFE,72,82,PG-13 (Violent Images|Thematic Material),"History, Drama, Biography",English,Terrence Malick,"Grant Hill, Dario Bergesio, Josh Jeter, Elisabeth Bentley",Terrence Malick,"Dec 13, 2019  Limited","Jan 3, 2020",$1.7M,2h 54m,Fox Searchlight,"Dolby Atmos, SDDS, Dolby Digital",Scope (2.35:1),
AUDITION,80,83,R (Violence/Torture|Sexuality),Horror,Japanese,Takashi Miike,"Satoshi Fukushima, Akemi Suyama","Daisuke Tengan, Ryu Murakami","Jan 1, 1999  Wide","Oct 6, 2009",$110.8K,1h 53m,,,,
PLAN B,81,96,,Comedy,English,Natalie Morales,"Ryan Bennett, Jeremy Garelick, Josh Heald, Dina Hillier, Jon Hurwitz, Mickey Liddell, Matt Lottman, Will Phelps, Hayden Schlossberg, Pete Shilaimon","Joshua Levy, Prathiksha Srinivasan",,"May 28, 2021",,1h 48m,,,,
BILL & TED'S EXCELLENT ADVENTURE,75,82,PG,Comedy,English,Stephen Herek,"Scott Kroopf, Michael S. Murphey",,"Feb 17, 1989  Original","Dec 4, 2001",$39.1M,1h 30m,,"Surround, Stereo",Scope (2.35:1),Bill & Ted
BUTCH CASSIDY AND THE SUNDANCE KID,92,89,PG,"Western, Action",English,George Roy Hill,John Foreman,William Goldman,"Oct 24, 1969  Wide","Jun 6, 2006",,1h 50m,20th Century Fox,Mono,Scope (2.35:1),
THE MISEDUCATION OF CAMERON POST,76,86,,"Drama, Lgbtq+",English,Desiree Akhavan,"Michael B. Clark, Cecilia Frugiuele, Jonathan Montepare, Alex Turtletaub","Desiree Akhavan, Cecilia Frugiuele","Aug 3, 2018  Limited","Dec 4, 2018",$904.7K,1h 31m,FilmRise,,Flat (1.85:1),
WHEN MARNIE WAS THERE,88,92,PG (Thematic Elements|Smoking),"Kids & Family, Drama, Fantasy, Mystery & Thriller, Anime",Japanese,Hiromasa Yonebayashi,"Yoshiaki Nishimura, Koji Hoshino","Hiromasa Yonebayashi, Keiko Niwa, Masashi Ando","May 22, 2015  Limited","Oct 6, 2015",$314.3K,1h 43m,GKIDS,,,
BEING THERE,92,95,PG,Comedy,English,Hal Ashby,Andrew Braunsberg,Jerzy Kosinski,"Dec 19, 1979  Wide","Feb 5, 2002",,2h 10m,"United Artists, Warner Bros.",Mono,,
CODED BIAS,56,100,,Documentary,English,Shalini Kantayya,,Shalini Kantayya,,"Apr 5, 2021",,1h 30m,,,,
COP LAND,67,76,R (Strong Language|Brief Nudity|Violence),"Crime, Drama, Mystery & Thriller",English,James Mangold,"Cary Woods, Ezra Swerdlow, Cathy Konrad",James Mangold,"Aug 15, 1997  Original","Jul 2, 2002",$44.9M,1h 45m,"Buena Vista Pictures, Miramax Films","SDDS, Surround, Dolby Digital","35mm, Flat (1.85:1)",
FATAL ATTRACTION,72,75,R,"Mystery & Thriller, Drama",English,Adrian Lyne,"Stanley R. Jaffe, Sherry Lansing","James Dearden, Nicholas Meyer","Sep 11, 1987  Original","Apr 16, 2002",$154.0M,1h 59m,Paramount Pictures,"Surround, Stereo",,
THE BOY WHO HARNESSED THE WIND,87,86,,Drama,English (United Kingdom),Chiwetel Ejiofor,"Andrea Calderwood, Gail Egan",Chiwetel Ejiofor,"Mar 1, 2019  Limited","Mar 1, 2019",,1h 53m,Netflix,,,
"3 1/2 MINUTES, TEN BULLETS",87,100,,"Documentary, Crime, Drama",English,Marc Silver,"Carolyn Hepburn, Minette Nelson",Marc Silver,,"Jan 3, 2017",$26.0K,1h 38m,,,,
BELLE DE JOUR,86,95,R,Drama,French (France),Luis Buñuel,"Henri Baum, Raymond Hakim","Luis Buñuel, Jean-Claude Carrière, Joseph Kessel","Apr 10, 1967  Original","Sep 2, 2003",$2.5M,1h 42m,"Miramax Home Entertainment [us], Miramax Films, Criterion Collection, Miramax Zoë",,,
THE FRENCH CONNECTION,87,96,R,"Crime, Drama, Mystery & Thriller",English,William Friedkin,Philip D'Antoni,Ernest Tidyman,"Oct 7, 1971  Original","Feb 1, 2005",,1h 44m,20th Century Fox,,,
THE LAST EMPEROR,88,87,PG-13,"Biography, History, Drama",English,Bernardo Bertolucci,Jeremy Thomas,"Mark Peploe, Bernardo Bertolucci, Henry Pu-yi","Nov 18, 1987  Original","Jan 8, 2008",$43.0M,2h 42m,"Artisan Entertainment, Columbia Pictures",Surround,,
DUMPLIN',73,87,PG-13 (Brief Strong Language),"Comedy, Drama",English,Anne Fletcher,"Michael Costigan, Kristin Hahn, Mohamed AlRafi, Trish Hofmann",Kristin Hahn,"Dec 7, 2018  Limited","Dec 7, 2018",,1h 50m,Netflix,,Scope (2.35:1),
MIDNIGHT COWBOY,88,89,R,Drama,English,John Schlesinger,Jerome Hellman,"James Leo Herlihy, Waldo Salt","May 25, 1969  Wide","Jan 1, 2000",$201.0K,1h 53m,"Metro-Goldwyn-Mayer, Criterion Pictures",Stereo,,
THE BIRDCAGE,81,82,R,"Comedy, Lgbtq+",English,Mike Nichols,Mike Nichols,"Jean Poiret, Francis Veber, Edouard Molinaro, Marcello Danon, Elaine May","Mar 8, 1996  Original","Aug 27, 1997",$124.0M,1h 59m,United Artists,"Surround, Stereo",,
TOOTSIE,81,90,PG,"Comedy, Lgbtq+",English,Sydney Pollack,"Sydney Pollack, Ronald L. Schwary","Larry Gelbart, Barry Levinson, Elaine May, Murray Schisgal","Dec 17, 1982  Original","Feb 5, 2008",,1h 51m,"Columbia Tristar, Criterion Collection, RCA/Columbia, Columbia Pictures, Columbia TriStar Home Video","Mono, Stereo","35mm, Scope (2.35:1)",
WALK THE LINE,90,82,PG-13 (Some Language|Depiction of Drug Dependency|Thematic Material),"Biography, History, Drama, Music",English,James Mangold,"Cathy Konrad, James Keach","James Mangold, Gill Dennis","Nov 18, 2005  Wide","Feb 28, 2006",$119.5M,2h 16m,20th Century Fox,Surround,,
DEAD RINGERS,82,84,R,"Horror, Drama, Mystery & Thriller",English,David Cronenberg,"David Cronenberg, Marc Boyman","David Cronenberg, Norman Snider","Sep 23, 1988  Original","Dec 28, 2004",$8.3M,1h 55m,"Criterion Collection, Image Entertainment Inc., Media Home Entertainment, 20th Century Fox",Surround,,
DEAR ZACHARY: A LETTER TO A SON ABOUT HIS FATHER,96,94,,Documentary,English,Kurt Kuenne,Kurt Kuenne,Kurt Kuenne,"Oct 31, 2008  Limited","Feb 24, 2009",,1h 35m,,Dolby Digital,,
I'M NO LONGER HERE,89,98,,Drama,Spanish,Fernando Frias,,Fernando Frias,,"May 27, 2020",,1h 52m,,,Scope (2.35:1),
THE NIGHT OF THE HUNTER,90,93,,Mystery & Thriller,English,Charles Laughton,Paul Gregory,"James Agee, Charles Laughton","Sep 29, 1955  Original","Jan 25, 2000",,1h 32m,United Artists,Mono,35mm,
A DANGEROUS METHOD,50,78,R (Sexual Content|Brief Language),"Drama, Mystery & Thriller",English,David Cronenberg,Jeremy Thomas,Christopher Hampton,"Nov 23, 2011  Original","Mar 13, 2012",$5.7M,1h 39m,Sony Pictures Classics,,,
BRINGING OUT THE DEAD,70,73,R,Drama,English,Martin Scorsese,"Barbara De Fina, Scott Rudin","Joe Connelly, Paul Schrader","Oct 22, 1999  Wide","Sep 11, 2007",$16.6M,2h 2m,Paramount Pictures,"SDDS, Dolby Digital, DTS, Surround",,
FRANKENWEENIE,70,87,PG (Scary Images|Action|Thematic Elements),"Kids & Family, Fantasy, Animation",English,Tim Burton,"Tim Burton, Allison Abbate",John August,"Oct 5, 2012  Wide","Jan 8, 2013",,1h 27m,Walt Disney,"Datasat, Dolby Digital",,
CENSOR,58,89,,"Horror, Mystery & Thriller",English,Prano Bailey-Bond,Helen Sara Jones,"Prano Bailey-Bond, Anthony Fletcher","Jun 11, 2021  Limited","Jun 18, 2021",$88.0K,1h 24m,Magnet Releasing,,,
GIRL,74,84,R (Graphic Nudity|Brief Disturbing Content|Some Sexual Content),Drama,French (France),Lukas Dhont,Dirk Impens,"Lukas Dhont, Angelo Tijssens",,"Mar 15, 2019",,1h 40m,,,,
QUEEN & SLIM,92,83,R (Nudity|Brief Drug Use|Pervasive Language|Some Strong Sexuality|Violence),"Crime, Drama, Romance",English,Melina Matsoukas,"James Frey, Lena Waithe, Melina Matsoukas, Michelle Knudsen, Andrew Coles, Brad Weston, Pamela Abdy",Lena Waithe,"Nov 27, 2019  Wide","Nov 27, 2019",$43.8M,2h 12m,Universal Pictures,,Scope (2.35:1),
A SINGLE MAN,81,86,R (Sexual Content|Nudity|Some Disturbing Images),"Drama, Lgbtq+",English,Tom Ford,"Tom Ford, Chris Weitz, Andrew Miano, Robert Salerno","Tom Ford, David Scearce","Dec 11, 2009  Limited","Jul 6, 2010",$9.2M,1h 39m,Weinstein Co.,Dolby Digital,,
AMERICAN GRAFFITI,84,96,PG,"Comedy, Drama",English,George Lucas,"Francis Ford Coppola, Gary Kurtz","George Lucas, Gloria Katz, Willard Huyck","Aug 11, 1973  Wide","Sep 15, 1998",,1h 50m,Universal Pictures,"Surround, Mono",Scope (2.35:1),
MY FRIEND DAHMER,61,86,R (Disturbing Images|Brief Nudity|Teen Drug Use|Drinking|Language|Sexual Content),"Biography, Drama",English,Marc Meyers,"Jody Girgenti, Marc Meyers, Adam Goldworm, Michael Merlob, Milan Chakraborty",Marc Meyers,"Nov 3, 2017  Limited","Feb 6, 2018",$1.3M,1h 47m,FilmRise,,,
BILLY ELLIOT,89,85,R (Language),"Drama, Lgbtq+",English (United Kingdom),Stephen Daldry,"Greg Brenman, Jonathan Finn",Lee Hall,"Oct 13, 2000  Wide","Mar 11, 2003",$22.0M,1h 50m,"USA Films, Universal Pictures","Surround, Dolby Digital, Dolby SR",Flat (1.85:1),
MOGUL MOWGLI,75,93,,Drama,English,Bassam Tariq,"Riz Ahmed, Thomas Benski, Bennett McGhee, Michael Peay","Bassam Tariq, Riz Ahmed","Sep 3, 2021  Limited","Nov 10, 2021",$52.1K,1h 30m,Strand Releasing,,,
THE SPIDERWICK CHRONICLES,63,81,PG (Scary Creature Action|Peril|Some Thematic Elements|Violence),"Kids & Family, Fantasy, Adventure, Drama",English,Mark Waters,"Karey Kirkpatrick, Mark Canton, Larry J. Franco, Ellen Goldsmith-Vein","Karey Kirkpatrick, David Berenbaum, John Sayles","Feb 14, 2008  Wide","Jun 24, 2008",$71.1M,1h 37m,Paramount Pictures,"SDDS, DTS, Dolby SRD",Scope (2.35:1),
DUEL,84,89,TVPG (L),Mystery & Thriller,English,Steven Spielberg,George Eckstein,Richard Matheson,,"Jul 17, 2001",,1h 35m,,,,
BERGMAN ISLAND,53,83,R (Nudity|Language|Some Sexual Content),"Romance, Drama",English,Mia Hansen-Løve,"Charles Gillibert, Erik Hemmendorff, Rodrigo Teixeira",Mia Hansen-Løve,"Oct 15, 2021  Limited","Oct 22, 2021",$145.2K,1h 53m,IFC Films,,Scope (2.35:1),
ROSIE,75,94,PG-13 (Thematic Material),Drama,English (United Kingdom),Paddy Breathnach,"Juliette Bonass, Rory Gilmartin, Emma Norton",Roddy Doyle,"Jul 19, 2019  Limited","Oct 22, 2019",$2.9K,1h 26m,Blue Fox Entertainment,,Scope (2.35:1),
THE AMERICAN PRESIDENT,77,91,PG-13,"Romance, Comedy, Drama",English,Rob Reiner,Rob Reiner,Aaron Sorkin,"Nov 17, 1995  Original","Jan 2, 2007",$59.0M,1h 54m,"Columbia Pictures, MCA/Universal Pictures [us], Warner Home Vídeo, Columbia Tristar",Surround,,
X2,85,85,PG-13 (Sci-Fi Action|Brief Language|Sci-Fi Violence|Some Sexuality),"Action, Adventure, Fantasy, Sci-Fi",English,Bryan Singer,"Lauren Shuler Donner, Ralph Winter","Dan Harris, Michael Dougherty, David Hayter, Bryan Singer, Zak Penn","May 2, 2003  Wide","May 25, 2004",$214.9M,2h 14m,20th Century Fox,"Dolby SR, DTS, Dolby Stereo, Surround, Dolby A, Dolby Digital",Scope (2.35:1),X-Men
NETWORK,93,92,R,"Comedy, Drama",English,Sidney Lumet,Howard Gottfried,Paddy Chayefsky,"Nov 27, 1976  Original","May 6, 2005",,2h 1m,"Metro-Goldwyn-Mayer, United Artists",,,
SUGAR,79,92,R (Language|Brief Drug Use|Some Sexuality),Drama,English,"Anna Boden, Ryan Fleck","Paul Mezey, Jamie Patricof, Jeremy Kipp Walker","Anna Boden, Ryan Fleck","Apr 3, 2009  Limited","Sep 1, 2009",$1.1M,1h 58m,Sony Pictures Classics,,,
TARZAN,75,89,G,"Kids & Family, Musical, Animation",English,"Chris Buck, Kevin Lima",Bonnie Arnold,"Edgar Rice Burroughs, Tab Murphy, Bob Tzudiker, Noni White, Henry Mayo, David Reynolds, Jeffrey Stepakoff, Ned Teitelbaum","Jun 18, 1999  Wide","Mar 1, 2013",,1h 28m,American International Pictures,"Surround, SDDS, DTS, Dolby",,
HOTEL RWANDA,94,91,PG-13 (Disturbing Images|Brief Sexuality|Violence),Drama,English,Terry George,"A. Kitman Ho, Terry George","Terry George, Keir Pearson","Dec 22, 2004  Wide","Apr 12, 2005",$23.5M,2h 1m,United Artists,Surround,,
THE LOVE WITCH,61,95,,"Horror, Comedy, Drama",English,Anna Biller,Anna Biller,Anna Biller,"Nov 11, 2016  Limited","Feb 3, 2017",$216.0K,2h 0m,Oscilloscope Laboratories,,,
WITNESS,80,93,R,"Crime, Drama",English,Peter Weir,Edward S. Feldman,"Pamela Wallace, Earl W. Wallace, William Kelley","Feb 8, 1985  Wide","Jun 29, 1999",$65.3M,1h 52m,Paramount Pictures,Surround,,
DR. SEUSS' HORTON HEARS A WHO!,73,80,G,"Kids & Family, Adventure, Animation",English,"Jimmy Hayward, Steve Martino",Bob Gordon,"Cinco Paul, Ken Daurio","Mar 14, 2008  Wide","Dec 2, 2008",$154.5M,1h 28m,20th Century Fox,"Dolby SRD, DTS, SDDS",Flat (1.85:1),
DRIVEWAYS,83,99,,Drama,English,Andrew Ahn,,"Hannah Bos, Paul Thureen",,"May 8, 2020",,1h 23m,,,,
NOTES ON A SCANDAL,83,88,R (Some Aberrant Sexual Content|Language),"Drama, Lgbtq+",English,Richard Eyre,"Scott Rudin, Robert Fox, Allon Reich, Andrew Macdonald",Patrick Marber,"Dec 27, 2006  Limited","Apr 17, 2007",$17.5M,1h 38m,Fox,,,
SUNSET BLVD.,95,98,,Drama,English,Billy Wilder,Charles Brackett,"Charles Brackett, D.M. Marshman Jr., Billy Wilder","Aug 10, 1950  Wide","Nov 11, 2008",,1h 50m,Paramount Pictures,,Flat (1.37:1),
THE SECRET IN THEIR EYES,93,89,R (Language|A Rape Scene|Some Graphic Nudity|Violent Images),"Crime, Drama, Mystery & Thriller",Spanish,Juan José Campanella,"Mariela Besuievski, Juan José Campanella, Gerardo Herrero","Juan José Campanella, Eduardo Sacheri","Apr 16, 2010  Limited","Sep 21, 2010",$6.4M,2h 7m,Sony Pictures Classics,,,
BLUE RUIN,79,96,R (Strong Bloody Violence|Language),"Crime, Drama, Mystery & Thriller",English,Jeremy Saulnier,"Anish Savjani, Richard Peete, Vincent Savino",Jeremy Saulnier,"Apr 25, 2014  Limited","Jul 22, 2014",$258.1K,1h 30m,Radius TWC,,,
BOYS STATE,89,95,PG-13 (Some Strong Language|Thematic Elements),Documentary,English,"Amanda McBaine, Jesse Moss","Jesse Moss, Amanda McBaine",,"Jul 31, 2020  Limited","Aug 14, 2020",,1h 49m,,,,
FLAGS OF OUR FATHERS,69,73,R (Language|Graphic War Violence & Carnage),"War, History, Drama",English,Clint Eastwood,"Clint Eastwood, Steven Spielberg",Paul Haggis,"Oct 20, 2006  Wide","Feb 6, 2007",$33.6M,2h 12m,DreamWorks SKG,"SDDS, Dolby Digital, DTS, Dolby SRD",Scope (2.35:1),
CALVARY,80,89,R (Language|Brief Strong Violence|Sexual References|Some Drug Use),"Drama, Comedy",English,John Michael McDonagh,"Chris Clark, Flora Fernandez-Marengo, James Flynn",John Michael McDonagh,"Aug 1, 2014  Limited","Dec 9, 2014",$3.6M,1h 45m,Fox Searchlight,,,
WE ARE STILL HERE,47,95,,Horror,English,Ted Geoghegan,"Eben Kostbar, Travis Stevens",Ted Geoghegan,,"Oct 13, 2015",,1h 24m,,,,
BABYTEETH,84,94,,"Comedy, Drama",English (Australia),Shannon Murphy,Alex White,Rita Kalnejais,,"Jun 18, 2020",$4.3K,1h 57m,,Dolby Digital,,
EXCALIBUR,80,73,PG,"Adventure, Fantasy",English,John Boorman,John Boorman,"Thomas Malory, Rospo Pallenberg, John Boorman","Apr 10, 1981  Original","Jan 16, 2007",,1h 59m,"Orion Pictures, Warner Home Vídeo, Warner Bros. Pictures, Warner Bros.",,,
DE PALMA,86,95,R (Sexual Content|Graphic Nudity|Some Language|Violent Images),Documentary,English,"Noah Baumbach, Jake Paltrow","Noah Baumbach, Jake Paltrow",,"Jun 10, 2016  Limited","Aug 23, 2016",$163.4K,1h 48m,A24,,,
THE ONE I LOVE,76,82,R (Language|Drug Use|Some Sexuality),"Romance, Comedy, Fantasy",English,Charlie McDowell,Mel Eslyn,Justin Lader,"Aug 22, 2014  Limited","Nov 4, 2014",$511.6K,1h 31m,Radius TWC,,,
PETER PAN,74,77,PG (Peril|Adventure Action),"Kids & Family, Adventure, Fantasy",English,P.J. Hogan,"Lucy Fisher, Douglas Wick, Patrick McCormick, Mohamed Al-Fayed","P.J. Hogan, Michael Goldenberg, J. M. Barrie","Dec 25, 2003  Wide","Jan 17, 2006",$48.4M,1h 53m,"Columbia Tristar, Universal Pictures","SDDS, DTS, Surround, Dolby SR",Scope (2.35:1),
THE TAKING OF PELHAM ONE TWO THREE,88,100,R,"Mystery & Thriller, Action, Crime, Drama",English,Joseph Sargent,"Gabriel Katzka, Edgar J. Scherick","John Godey, Peter Stone","Oct 2, 1974  Limited","Feb 29, 2000",,1h 44m,United Artists,,,
ALI & AVA,69,94,,"Drama, Romance",English,Clio Barnard,Tracy O'Riordan,Clio Barnard,"Jul 29, 2022  Limited","Aug 23, 2022",,1h 34m,Greenwich Entertainment,,,
ELIZABETH,86,83,R,"History, Drama",English,Shekhar Kapur,"Tim Bevan, Eric Fellner, Alison Owen",Michael Hirst,"Nov 6, 1998  Wide","May 28, 2002",$30.1M,2h 1m,"Gramercy Pictures, 20th Century Fox, Polygram","SDDS, Dolby Digital, DTS, Surround",,
MY BIG FAT GREEK WEDDING,73,76,PG (Sensuality|Language),"Romance, Comedy",English,Joel Zwick,"Gary Goetzman, Tom Hanks, Rita Wilson",Nia Vardalos,"Apr 19, 2002  Original","Feb 11, 2003",$241.4M,1h 35m,IFC Films,"Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR",Flat (1.85:1),
ROMANCING THE STONE,69,86,PG,"Adventure, Action, Romance",English,Robert Zemeckis,Michael Douglas,Diane Thomas,"Mar 30, 1984  Original","Feb 4, 2003",,1h 45m,20th Century Fox,Surround,,
THE REMAINS OF THE DAY,89,95,PG,Drama,English,James Ivory,"John Calley, Ismail Merchant, Mike Nichols","Ruth Prawer Jhabvala, Kazuo Ishiguro","Nov 5, 1993  Wide","Nov 29, 2001",$23.0M,2h 15m,"Columbia Tristar, Columbia Pictures",Surround,,
CINDERELLA MAN,91,80,PG-13 (Some Language|Intense Boxing Violence),"Biography, Drama",English,Ron Howard,Brian Grazer,"Akiva Goldsman, Cliff Hollingsworth","Jun 3, 2005  Wide","Dec 6, 2005",$61.6M,2h 24m,Universal Pictures,"Dolby SRD, DTS, SDDS",Scope (2.35:1),
TRUMBO,79,74,R (Some Sexual References|Language),"Biography, History, Drama",English,Jay Roach,"Michael London, Janice Williams, Shivani Rawat, Monica Levinson, Nimitt Mankad, John McNamara, Kevin Kelly Brown",John McNamara,"Nov 6, 2015  Limited","Feb 16, 2016",$7.9M,2h 4m,Bleecker Street Media,,,
ADVENTURELAND,61,88,R (Language|Drug Use|Sexual References),"Comedy, Drama, Romance",English,Greg Mottola,"Ted Hope, Anne Carey, Sidney Kimmel",Greg Mottola,"Apr 3, 2009  Wide","Aug 25, 2009",$16.0M,1h 46m,Miramax Films,,,
THE DOUBLE,59,84,R (Language),Comedy,English,Richard Ayoade,"Robin C. Fox, Amina Dasmal","Richard Ayoade, Avi Korine","May 9, 2014  Limited","Apr 7, 2015",$200.3K,1h 32m,Magnolia Pictures,,,
LUCE,77,90,R (Nudity|Language Throughout|Sexual Content|Some Drug Use),Drama,English,Julius Onah,"John Baker, Julius Onah, Andrew Yang","Julius Onah, J.C. Lee","Aug 2, 2019  Limited","Aug 27, 2019",$2.0M,1h 49m,"Neon, Topic",,Scope (2.35:1),
STRONGER,80,90,R (Language Throughout|Brief Sexuality/Nudity|Some Graphic Injury Images),"Biography, Drama",English,David Gordon Green,"Todd Lieberman, David Hoberman, Jake Gyllenhaal, Michel Litvak, Scott Silver",John Pollono,"Sep 22, 2017  Wide","Dec 19, 2017",$4.2M,1h 59m,"Lionsgate Films, Roadside Attractions",,,
THE VELVET UNDERGROUND,80,98,R (Some Drug Material|Language|Sexual Content|Nudity),"Documentary, Music",English,Todd Haynes,"Christopher Clements, Julie Goldman, David Blackman, Carolyn Hepburn, Pamela Koffler, Christine Vachon",Todd Haynes,"Oct 15, 2021  Limited","Oct 15, 2021",,1h 50m,Apple TV+,,,
76 DAYS,84,100,,Documentary,Chinese,"Hao Wu, Weixi Chen","Jean Tsien, Hao Wu",Hao Wu,"Jan 23, 2021  Limited","Mar 5, 2021",,1h 33m,MTV Documentary Films,,,
BLINDED BY THE LIGHT,91,89,PG-13 (Some Ethnic Slurs|Language|Thematic Material),"Comedy, Drama, Music",English,Gurinder Chadha,"Gurinder Chadha, Jane Barclay, Jamal Daniel","Sarfraz Manzoor, Gurinder Chadha, Paul Mayeda Berges","Aug 16, 2019  Wide","Aug 27, 2019",$11.9M,1h 54m,Warner Bros. Pictures,,,
EVERYTHING MUST GO,52,73,R (Some Sexual Content|Language),"Comedy, Drama",English,Dan Rush,"Marty Bowen, Wyck Godfrey",Dan Rush,"May 13, 2011  Limited","Sep 6, 2011",$2.7M,1h 37m,Roadside Attractions,Dolby Digital,,
LOVE'S A BITCH,94,93,R (Language|Gore|Sexuality|Violence),"Drama, Mystery & Thriller",Spanish,Alejandro González Iñárritu,Alejandro González Iñárritu,Guillermo Arriaga,"Apr 13, 2000  Wide","Sep 25, 2001",$5.4M,2h 33m,Lionsgate Films,"Dolby SR, Dolby Digital, Dolby A, Surround",Flat (1.85:1),
