Movie Name;Audience Score;Tomatometer Score;Rating;Genre;Original Language;Director;Producer;Writer;Release Date (Theaters);Release Date (Streaming);Box Office (Gross USA);Runtime;Distributor;Sound Mix;Aspect Ratio;View the collection
RAGING FIRE;100;91;None;Action, Mystery & Thriller, Crime;Chinese;Benny Chan Chi-Shun;Benny Chan Chi-Shun, Donnie Yen;Benny Chan Chi-Shun;2021.08.13;2021.11.23;$368.3K;2h 6m;Well Go USA;;Scope (2.35:1);
LINGUI, THE SACRED BONDS;100;96;None;Drama;French (France);Mahamat-Saleh Haroun;Melanie Andernach;Mahamat-Saleh Haroun;2022.02.04;2022.03.08;$27.5K;1h 27m;MUBI;;;
DEMON SLAYER -KIMETSU NO YAIBA- THE MOVIE: MUGEN TRAIN;99;98;R;Fantasy, Adventure, Action, Anime;Japanese;Haruo Sotozaki;;;2021.04.23;2021.06.22;;1h 57m;Funimation;Dolby Digital;;
JUJUTSU KAISEN 0: THE MOVIE;98;98;PG-13;Fantasy, Action, Adventure, Anime;Japanese;Seong-Hu Park, Sunghoo Park;Keisuke Seshita, Hiroaki Matsutani, Masaya Saito, Yuri Murai, Makoto Kimura, Tatsuya Ōmori, Toshihiro Maeda;Gege Akutami, Hiroshi Seko;2022.03.18;2022.09.21;;1h 45m;Crunchyroll;Dolby Digital;Scope (2.35:1);
THE BEST OF YOUTH;98;94;R;Drama;Italian;Marco Tullio Giordana;Angelo Barbagallo, Donatella Botti;Sandro Petraglia, Stefano Rulli;2003.08.30;2006.02.07;$250.4K;5h 58m;Miramax Films;Dolby SRD;Flat (1.37:1);
CINEMA PARADISO;97;90;PG;Drama;Italian;Giuseppe Tornatore;Mino Barbera, Franco Cristaldi, Giovanna Romagnoli;Giuseppe Tornatore;1988.02.23;2006.01.10;$9.1M;2h 3m;HBO, Miramax Films;;;
IKIRU;97;98;None;Drama, Lgbtq+;Japanese;Akira Kurosawa;Sojiro Motoki;Akira Kurosawa, Shinobu Hashimoto, Hideo Oguni;1956.03.25;2004.01.06;$55.2K;2h 23m;Cowboy Pictures, Brandon Films Inc.;Mono;Academy (1.33:1);
CITY OF GOD;97;91;R;Crime, Drama;Portuguese (Brazil);Fernando Meirelles;Andrea Barata Ribeiro, Mauricio Andrade Ramos;Bráulio Mantovani, Paulo Lins;2003.01.17;2004.06.08;$7.6M;2h 11m;Miramax Films;Surround, Dolby SR, Dolby Digital, Dolby A, Dolby Stereo;;
SEVEN SAMURAI;97;100;None;Action;Japanese;Akira Kurosawa;Sojiro Motoki;Shinobu Hashimoto, Akira Kurosawa, Hideo Oguni;1956.11.19;2006.09.05;$271.7K;3h 28m;Columbia Pictures;Mono;Flat (1.37:1);
DAS BOOT;96;98;R;War, Drama;German;Wolfgang Petersen;Günter Rohrbach, Ortwin Freyermuth;Lothar G. Buchheim, Wolfgang Petersen, Dean Riesner;1981.09.17;2003.10.21;;2h 30m;Columbia TriStar Home Video, RCA/Columbia, Columbia Pictures;Dolby Digital, SDDS, Dolby, Surround;1.66:1;
THE LIVES OF OTHERS;96;92;R;History, Drama;German;Florian Henckel von Donnersmarck;Quirin Berg, Max Wiedemann;Florian Henckel von Donnersmarck;2007.02.09;2007.08.21;$11.3M;2h 17m;Sony Pictures Classics;;;
SPIRITED AWAY;96;97;PG;Fantasy, Adventure, Animation;Japanese;Hayao Miyazaki;Donald W. Ernst, Toshio Suzuki;Hayao Miyazaki;2002.09.20;2003.04.15;$10.0M;2h 5m;Walt Disney Pictures;Dolby SR, DTS, Dolby Stereo, Surround, Dolby A, Dolby Digital;Flat (1.85:1);
ARGENTINA, 1985;96;98;R;Drama;Spanish;Santiago Mitre;;Santiago Mitre, Mariano Llinás;2022.09.30;2022.10.21;;2h 20m;Amazon Studios;;;
LIFE IS BEAUTIFUL;96;81;PG-13;Comedy, Drama;Italian;Roberto Benigni;Gianluigi Braschi, Elda Ferri;Vincenzo Cerami, Roberto Benigni;1998.10.22;1999.11.09;$57.6M;2h 2m;Miramax Films;Surround, Dolby Digital;Flat (1.85:1);
WEATHERING WITH YOU;96;92;PG-13;Drama, Fantasy, Anime;Japanese;Makoto Shinkai;Genki Kawamura, Wakana Okamura, Kôichirô Itô, Noritaka Kawaguchi;Makoto Shinkai;2020.01.15;2020.07.30;$7.8M;1h 51m;GKIDS;Dolby Digital;;
YOJIMBO;96;95;None;Adventure, Comedy;Japanese;Akira Kurosawa;Akira Kurosawa;Ryûzô Kikushima, Akira Kurosawa;1961.10.15;2007.01.23;;1h 50m;;Perspecta Stereo;Scope (2.35:1);
M;95;100;None;Mystery & Thriller, Crime, Drama;German;Fritz Lang;Seymour Nebenzal;Egon Jacobson, Fritz Lang;1933.04.02;2004.12.14;$29.6K;1h 39m;Paramount Pictures;Mono;;
INFERNAL AFFAIRS;95;94;R;Crime, Drama, Action, Mystery & Thriller;Chinese;Andrew Lau Wai-Keung, Alan Mak;Andy Lau;Felix Chong, Alan Mak;2004.09.24;2004.12.07;$89.6K;1h 40m;Miramax Films, Universal Pictures;Surround, Dolby Digital;;
RAN;95;96;R;History, Drama;Japanese;Akira Kurosawa;Masato Hara, Serge Silberman;Masato Ide, Akira Kurosawa, Hideo Oguni, William Shakespeare;1985.06.01;2005.11.22;$454.0K;2h 40m;Orion Pictures;Magnetic Stereo 4 Track, Dolby Stereo, Surround;Scope (2.35:1);
THE BATTLE OF ALGIERS;95;99;None;War, History, Drama;Arabic;Gillo Pontecorvo;Antonio Musu, Yacef Saadi;;1967.09.20;2004.10.19;$55.9K;2h 5m;Rialto Pictures, Image Entertainment Inc., Criterion Collection, Rizzoli;Mono;;
GRAVE OF THE FIREFLIES;95;100;None;Drama, War, Anime;Japanese;Isao Takahata;Toru Hara;Isao Takahata;;2017.03.11;;1h 28m;;;;
ONCE UPON A TIME IN THE WEST;95;95;PG-13;Western;Italian;Sergio Leone;Bino Cicogna;Dario Argento, Bernardo Bertolucci, Sergio Leone;1969.05.28;2003.11.18;;2h 45m;Paramount Pictures;Mono;35mm, Scope (2.35:1);
AMÉLIE;95;89;R;Romance, Comedy;French (France);Jean-Pierre Jeunet;Claudie Ossard;;2001.11.02;2002.07.16;$33.2M;2h 1m;Miramax Films;Dolby SR, DTS, Dolby Stereo, Surround, Dolby A, Dolby Digital;Scope (2.35:1);
THE WAGES OF FEAR;95;100;None;Mystery & Thriller;French (Canada);Henri-Georges Clouzot;Raymond Borderie, Henri-Georges Clouzot, Louis Wipf;Henri-Georges Clouzot, Georges Arnaud, Jérôme Géronimi;1953.01.01;2005.10.25;;2h 36m;DCA Releasing;Mono;Academy (1.33:1);
CHILDREN OF PARADISE;95;98;None;Romance;French (France);Marcel Carné;Raymond Borderie;Jacques Prévert;1945.11.15;2002.01.22;$31.9K;3h 15m;Criterion Collection;;;
CENTRAL STATION;95;94;None;Drama;Portuguese (Brazil);Walter Salles;Walter Salles, Martine de Clermont-Tonnerre, Robert Redford, Arthur Cohn;Walter Salles, Marcos Bernstein, João Emanuel Carneiro;1998.11.20;1999.07.13;$6.2M;1h 50m;Sony Pictures Classics;;;
FANNY AND ALEXANDER;94;100;R;Drama;Swedish;Ingmar Bergman;Jörn Donner, Daniel Toscan du Plantier;Ingmar Bergman;1983.06.17;2004.11.16;;3h 8m;Embassy Pictures;;;
BICYCLE THIEVES;94;99;None;Drama;Italian;Vittorio De Sica;Vittorio De Sica;Luigi Bartolini, Cesar Zavattini, Suso Cecchi d'Amico;1948.10.24;2003.08.12;$332.9K;1h 30m;;Mono;Flat (1.37:1);
LOVE'S A BITCH;94;93;R;Drama, Mystery & Thriller;Spanish;Alejandro González Iñárritu;Alejandro González Iñárritu;Guillermo Arriaga;2000.04.13;2001.09.25;$5.4M;2h 33m;Lionsgate Films;Dolby SR, Dolby Digital, Dolby A, Surround;Flat (1.85:1);
PERSONA;94;91;None;Drama;Swedish;Ingmar Bergman;Ingmar Bergman;Ingmar Bergman;1967.03.06;2004.02.10;;1h 21m;Lopert Pictures Corp., United Artists, Video Yesteryear, Reel Media International [us], MGM/UA Home Entertainment Inc.;;Flat (1.37:1);
THREE COLORS: RED;94;100;R;Drama;French (Canada);Krzysztof Kieslowski;;Krzysztof Kieslowski, Krzysztof Piesiewicz;;2003.03.04;$858.4K;1h 39m;;Surround;;
YOUR NAME;94;98;PG;Fantasy, Romance, Anime;Japanese;Makoto Shinkai;Noritaka Kawaguchi, Genki Kawamura;Makoto Shinkai;2017.04.07;2018.01.31;;1h 46m;Funimation;Dolby Digital;;
IN THE MOOD FOR LOVE;94;91;PG;Romance, Drama;Chinese;Kar-Wai Wong;William Chang;Kar-Wai Wong;2001.02.26;2008.05.01;$2.7M;1h 37m;USA Films, Criterion Film Corp., Criterion Collection;Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR;Flat (1.66:1);
OLDBOY;94;82;R;Mystery & Thriller;Korean;Park Chan-wook;Kim Dong-ju;Garon Tsuchiya, Im Jun-hyeong;2005.03.25;2008.08.07;$707.4K;1h 58m;Tartan Films USA;;;
MY NEIGHBOR TOTORO;94;95;G;Fantasy, Anime;Japanese;Hayao Miyazaki;;Hayao Miyazaki;;2006.02.28;;1h 27m;;Dolby Stereo;Flat (1.85:1);
PRINCESS MONONOKE;94;93;PG-13;Adventure, Fantasy, Anime;Japanese;Hayao Miyazaki;Toshio Suzuki;Neil Gaiman, Hayao Miyazaki;1997.07.12;2000.07.20;;2h 13m;Miramax Films;Dolby Digital, Dolby A, Dolby SR;Flat (1.85:1);
DOWNFALL;94;90;R;History, Drama, War;German;Oliver Hirschbiegel;Bernd Eichinger;Bernd Eichinger;2004.09.08;2005.08.02;$5.5M;2h 34m;Newmarket Film Group;Surround;;
THE CELEBRATION;94;91;R;Comedy, Drama;Danish;Thomas Vinterberg;Birgitte Hald;Thomas Vinterberg, Mogens Rukov;1998.05.02;2004.07.27;$1.6M;1h 45m;October Films;Dolby;Academy (1.33:1);
ARMY IN THE SHADOWS;94;97;None;War, History, Drama;French (France);Jean-Pierre Melville;Jacques Dorfmann;Jean-Pierre Melville;1969.09.12;2007.05.15;$24.6K;2h 20m;;;;
THE 400 BLOWS;94;99;None;Crime, Drama;French (France);François Truffaut;François Truffaut;François Truffaut, François Truffaut, Marcel Moussy;1959.11.16;2006.05.09;;1h 33m;Criterion Collection;Mono;;
NIGHTS OF CABIRIA;94;100;None;Drama;Italian;Federico Fellini;Dino De Laurentiis;Federico Fellini, Ennio Flaiano, Tullio Pinelli;1957.12.31;2008.05.01;$823.6K;1h 50m;Paramount Pictures;Mono;Flat (1.37:1);
THRONE OF BLOOD;94;96;None;Drama;Japanese;Akira Kurosawa;Akira Kurosawa, Sojiro Motoki;Shinobu Hashimoto, Ryûzô Kikushima, Akira Kurosawa, Hideo Oguni;1957.11.22;2003.06.03;;1h 48m;;Mono;Academy (1.33:1);
THE SEVENTH SEAL;93;93;None;Drama, Fantasy;Swedish;Ingmar Bergman;Allan Ekelund;Ingmar Bergman;1956.10.13;2007.12.04;;1h 36m;Criterion Collection, Embassy Pictures, Janus Films;Mono;;
TAMPOPO;93;100;None;Comedy;Japanese;Juzo Itami;Seigo Hosogoe, Juzo Itami, Yasushi Tamaoki;Juzo Itami;1986.09.01;2017.04.25;$224.1K;1h 54m;New Yorker Films;Dolby;Flat (1.85:1);
THE SECRET IN THEIR EYES;93;89;R;Crime, Drama, Mystery & Thriller;Spanish;Juan José Campanella;Mariela Besuievski, Juan José Campanella, Gerardo Herrero;Juan José Campanella, Eduardo Sacheri;2010.04.16;2010.09.21;$6.4M;2h 7m;Sony Pictures Classics;;;
WINGS OF DESIRE;93;98;PG-13;Fantasy;German;Wim Wenders;Anatole Dauman, Wim Wenders;Wim Wenders, Peter Handke;1987.01.01;2009.11.03;$120.8K;2h 8m;Orion Pictures;Stereo, Dolby Stereo;Flat (1.66:1);
ALL ABOUT MY MOTHER;93;98;R;Drama, Comedy;Spanish (Spain);Pedro Almodóvar;Agustín Almodóvar;Pedro Almodóvar;1999.11.24;2009.11.03;$8.3M;1h 39m;Sony Pictures Classics, Sony Pictures Entertainment;Dolby SR, Dolby Digital, Surround;Scope (2.35:1);
BLUE;93;98;R;Drama;French (Canada);Krzysztof Kieslowski;Marin Karmitz;;1993.12.03;2003.03.04;$539.2K;1h 37m;;Surround;;
RASHOMON;93;98;None;Drama;Japanese;Akira Kurosawa;Minoru Jingo;Ryûnosuke Akutagawa, Shinobu Hashimoto, Akira Kurosawa;1950.12.26;2002.04.02;;1h 28m;RKO Radio Pictures;Mono;Academy (1.33:1);
GOOD BYE LENIN!;93;90;R;Comedy, Drama;German;Wolfgang Becker;Stefan Arndt;Wolfgang Becker, Bernd Lichtenberg;2003.02.09;2004.08.10;$4.1M;2h 1m;Sony Pictures Entertainment;Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR;Flat (1.85:1);
A MAN ESCAPED;93;100;None;Action;French (Canada);Robert Bresson;Alain Poiré, Jean Thuillier;;1957.08.26;2013.03.26;;1h 42m;New Yorker Films;Mono;;
CAPERNAUM;93;90;R;Drama;Arabic;Nadine Labaki;Anne-Dominique Toussaint, Nadine Labaki;Jihad Hojeily, Nadine Labaki;2018.12.14;2019.03.26;$1.7M;2h 10m;Sony Pictures Classics;Dolby Digital;Scope (2.35:1);
HOWL'S MOVING CASTLE;93;87;PG;Fantasy, Anime;Japanese;Hayao Miyazaki;Toshio Suzuki;Hayao Miyazaki;2005.06.10;2006.02.14;$4.7M;1h 59m;Buena Vista Pictures;SDDS;Flat (1.85:1);
MEMORIES OF MURDER;93;95;None;Mystery & Thriller, Crime, Drama;Korean;Bong Joon Ho;Cha Seung-jae, Jong-yun No, Kim Moo-ryung;Bong Joon Ho, Shim Sung-bo;2003.05.02;2005.08.09;$14.1K;2h 9m;;;;
THE INTOUCHABLES;93;76;R;Comedy, Drama;French (France);Olivier Nakache, Eric Toledano;Nicolas Duval-Adassovsky, Laurent Zeitoun, Yann Zenou;Olivier Nakache, Eric Toledano, Olivier Nakache, Eric Toledano;2012.05.25;2013.01.15;$13.2M;1h 50m;Weinstein Co.;Dolby Digital;;
TOKYO STORY;93;100;None;Drama;Japanese;Yasujirô Ozu;Takeshi Yamamoto;Kôgo Noda, Yasujirô Ozu;1953.11.03;2003.11.04;;2h 14m;New Yorker Films, Shochiku Films Ltd., DeA Planeta S.L., Criterion Collection;Mono;;
THE HUNT;93;92;R;Drama;Danish;Thomas Vinterberg;Sisse Graum Jørgensen, Morten Kaufmann;Tobias Lindholm, Thomas Vinterberg;2013.07.12;2014.07.12;$611.0K;1h 50m;Magnolia Pictures;;;
PATHER PANCHALI;93;98;None;Drama;Bangla;Satyajit Ray;;Satyajit Ray;;2015.11.17;;2h 6m;;;;
THE PASSION OF JOAN OF ARC;93;98;None;History, Drama, Biography;;Carl Theodor Dreyer;;Carl Theodor Dreyer, Joseph Delteil;1928.04.21;1999.11.09;$6.4K;1h 17m;Criterion Collection, Video Yesteryear, Janus Films, LS Video;;35mm;
Z;93;94;PG;Mystery & Thriller;French (France);Costa-Gavras;;Vassilis Vassilikos, Jorge Semprún, Costa-Gavras;1969.12.08;2009.10.27;$83.3K;2h 7m;Cinema V;Mono;35mm;
LAGAAN: ONCE UPON A TIME IN INDIA;93;95;PG;Romance, History, Drama;Hindi;Ashutosh Gowariker;Aamir Khan;Ashutosh Gowariker, Ashutosh Gowariker;2002.05.10;2017.12.09;$905.9K;3h 43m;Sony Pictures Classics;Dolby SR, Dolby A, DTS, Dolby Stereo, Dolby Digital;Scope (2.35:1);
ANDREI RUBLEV;93;95;R;Biography;Italian;Andrei Tarkovsky;Tamara Ogorodnikova;Andrey Konchalovskiy, Andrei Tarkovsky;1972.12.15;1999.02.02;$101.4K;2h 45m;Criterion Collection, Columbia Pictures;Mono;;
TAE GUK GI: THE BROTHERHOOD OF WAR;93;80;R;War, Drama;Korean;Je-gyu Kang;Seong-hun Lee;Je-gyu Kang, Han Ji-hoon, Sang-don Kim;2004.02.03;2005.02.15;$1.1M;2h 25m;IDP Distribution;Surround;;
TURTLES CAN FLY;93;88;PG-13;Drama, War;Kurdish;Bahman Ghobadi;Babak Amini, Hamid Karim Batin Ghobadi, Hamid Ghavami, Bahman Ghobadi;Bahman Ghobadi;2004.09.10;2011.09.20;$256.8K;1h 36m;IFC Films;;;
TALK TO HER;93;91;R;Drama, Romance;Spanish (Spain);Pedro Almodóvar;Agustín Almodóvar;Pedro Almodóvar;2002.11.22;2003.05.27;$9.3M;1h 52m;Sony Pictures Classics;Surround, Stereo;Scope (2.35:1);
INCENDIES;92;91;R;Drama;French (Canada);Denis Villeneuve;Luc Déry, Kim McCraw;Valérie Beaugrand-Champagne, Denis Villeneuve, Wajdi Mouawad;2011.04.22;2011.03.15;$6.9M;2h 10m;Sony Pictures Classics;;;
DRAGON BALL SUPER: BROLY;92;82;PG;Action, Adventure, Anime;Japanese;Tatsuya Nagamine;Rioko Tominaga, Norihiro Hayashida;Akira Toriyama;2019.01.16;2019.04.16;$30.0M;1h 41m;Funimation;Dolby Digital;;Dragon Ball
WILD TALES;92;94;R;Comedy, Drama;Spanish;Damián David Szifron;Hugo Sigman, Pedro Almodóvar, Agustín Almodóvar, Esther García, Matías Mosteirín;Damián David Szifron;2015.02.20;2015.06.16;$3.1M;2h 2m;Sony Pictures Classics;;;
METROPOLIS;92;97;None;Sci-Fi, Drama;German;Fritz Lang;Erich Pommer;Fritz Lang, Thea von Harbou, Thea von Harbou;1927.03.13;2007.03.22;$1.2M;2h 3m;Paramount Pictures;Dolby Stereo, Dolby Digital, Dolby A, Dolby SR;Flat (1.85:1);
A SEPARATION;92;99;PG-13;Drama;Persian;Asghar Farhadi;Asghar Farhadi;Asghar Farhadi;2011.12.30;2012.08.21;$331.7K;2h 3m;Sony Pictures Classics;Dolby Digital;;
PORTRAIT OF A LADY ON FIRE;92;97;R;Romance, History, Drama, Lgbtq+;French (France);Céline Sciamma;Bénédicte Couvreur, Véronique Cayla;Céline Sciamma;2019.12.06;2020.04.03;$3.8M;2h 1m;Neon;Dolby Digital;Flat (1.85:1);
STALKER;92;100;TV14;Sci-Fi, Adventure;Russian;Andrei Tarkovsky;Aleksandra Demidova;Arkadiy Strugatskiy, Boris Strugatskiy, Arkadiy Strugatskiy, Boris Strugatskiy;1982.10.20;2001.06.19;$258.4K;2h 43m;;;;
EAT DRINK MAN WOMAN;92;88;None;Drama;Chinese;Ang Lee;Knog Hsu, Li-Kong Hsu;Ang Lee, Hui-Ling Wang;1994.08.03;2002.03.05;$7.3M;2h 3m;MGM/UA Home Entertainment Inc.;Dolby, Surround, Stereo;;
THE RED CIRCLE;92;95;None;Crime, Drama;French (France);Jean-Pierre Melville;;Jean-Pierre Melville;1970.01.02;2003.10.28;$58.1K;2h 20m;Rialto Pictures;Mono;;
GRAND ILLUSION;92;97;None;Drama, War;French (Canada);Jean Renoir;Albert Pinkovitch, Frank Rollmer;;1937.09.12;1999.11.23;$516.5K;1h 57m;Barr Entertainment, Home Vision Entertainment;;;
DEPARTURES;92;80;PG-13;Drama;Japanese;Yojiro Takita;;Kundo Koyama;2009.05.29;2010.01.12;$1.5M;2h 10m;Regent Releasing;;;
SPRING, SUMMER, FALL, WINTER ... AND SPRING;92;94;R;Drama;Korean;Kim Ki-duk;Lee Seung-jae, Karl Baumgartner;Kim Ki-duk;2003.08.14;2004.09.07;$2.4M;1h 42m;Sony Pictures Classics;Surround;;
THE WAY HOME;92;75;PG;Drama;Korean;Jeong-Hyang Lee;Woo-Hyun Whang, Jae-woo Whang;Jeong-Hyang Lee;2002.11.15;2017.11.07;$444.9K;1h 26m;Paramount Pictures;Surround, Dolby SR, Dolby A, Dolby Stereo;Flat (1.85:1);
A FISTFUL OF DOLLARS;91;96;R;Western;Italian;Sergio Leone;Arrigo Colombo, Giorgio Papi;Adriano Bolzoni;1964.01.18;2006.08.01;;1h 36m;Tobis Filmkunst, Unidis, Metro-Goldwyn-Mayer Distributing Corp., MGM/UA Home Entertainment Inc., Ízaro Films S.A., Metro-Goldwyn-Mayer, United Artists;Mono;;
PAIN AND GLORY;91;96;R;Drama;Spanish (Spain);Pedro Almodóvar;Agustín Almodóvar, Esther García;Pedro Almodóvar;2019.10.04;2019.11.08;$4.6M;1h 53m;Sony Pictures Classics;SDDS, Dolby Digital, DTS;Flat (1.85:1);
TOKYO GODFATHERS;91;91;PG-13;Comedy, Drama, Anime;Japanese;Satoshi Kon;Masao Maruyama;;2003.08.30;2004.04.13;$129.0K;1h 30m;Columbia Tristar, Samuel Goldwyn Company, Sony Pictures Entertainment;Surround;;
THE HANDMAIDEN;91;96;None;Mystery & Thriller, Drama, Romance;Korean;Park Chan-wook;Park Chan-wook, Syd Lim;Jeong Seo-kyeong;2016.10.21;2017.01.24;$2.0M;2h 24m;Amazon Studios, Magnolia Pictures;Dolby Digital;;
PAN'S LABYRINTH;91;95;R;Fantasy, Drama, War;Spanish (Spain);Guillermo del Toro;Alfonso Cuarón, Bertha Navarro, Guillermo del Toro, Frida Torresblanco;Guillermo del Toro;2006.12.29;2007.05.15;$37.6M;2h 0m;Picturehouse;Dolby SRD, DTS, SDDS;Flat (1.85:1);
GREAT FREEDOM;91;97;None;Drama;German;Sebastian Meise;Benny Drechsel, Sabine Moser, Oliver Neumann;Sebastian Meise, Thomas Reider;2022.03.04;2022.05.06;$68.6K;1h 56m;MUBI;;;
SHOPLIFTERS;91;99;R;Crime, Drama, Adventure;Japanese;Hirokazu Koreeda;Kaoru Matsuzaki, Hijiri Taguchi;Hirokazu Koreeda;2018.11.23;2019.02.12;$3.3M;2h 1m;Magnolia Pictures;Dolby Digital;Flat (1.85:1);
DELICATESSEN;91;89;R;Sci-Fi;French (France);Jean-Pierre Jeunet, Marc Caro;Claudie Ossard;Gilles Adrien, Marc Caro, Jean-Pierre Jeunet;1991.04.17;2008.08.26;$4.7K;1h 38m;Miramax Films;;;
ELEVATOR TO THE GALLOWS;91;93;None;Mystery & Thriller;French (France);Louis Malle;Jean Thuillier;Noël Calef, Louis Malle, Roger Nimier, Roger Nimier;1958.06.10;2006.04.25;$104.8K;1h 30m;Times Film Corporation, New Yorker Films;Mono;;
ELITE SQUAD 2;91;91;None;Action, Crime, Drama;Portuguese (Brazil);José Padilha;James D'Arcy, Leonardo Edde, Bráulio Mantovani, Malu Miranda, José Padilha, Marcos Prado, Carlos Eduardo Rodrigues;Bráulio Mantovani, José Padilha, Rodrigo Pimentel;2011.11.11;2012.02.14;$100.1K;1h 56m;Variance Films;;;
HIMALAYA;91;87;None;Drama;German;Eric Valli;Christophe Barratier, Jacques Perrin;Nathalie Azoulai, Olivier Dazat, Louis Gardel, Jean-Claude Guillebaud;2001.03.30;2002.03.05;$2.5M;1h 50m;Kino Pictures;Dolby Stereo, Dolby Digital, Dolby A, DTS, Dolby SR;;
WALTZ WITH BASHIR;91;96;R;Documentary, Animation;Hebrew;Ari Folman;Ari Folman, Serge Lalou, Gerhard Meixner, Roman Paul;Ari Folman;2008.12.25;2009.06.23;$2.3M;1h 30m;Sony Pictures Classics;;;
OPEN CITY;91;100;None;Drama;Italian;Roberto Rossellini;Ferrucio DeMartino, Roberto Rossellini;Sergio Amidei, Alberto Consiglio, Sergio Amidei, Federico Fellini, Roberto Rossellini;1946.02.25;2017.07.11;;1h 45m;Criterion Collection, Reel Media International [us], Video Yesteryear, Kino Video, Image Entertainment Inc.;Mono;Flat (1.37:1);
JIRO DREAMS OF SUSHI;91;99;PG;Documentary;Japanese;David Gelb;Matt Weaver, Tom Pelligrini;;2012.03.09;2012.07.24;$2.6M;1h 21m;Magnolia Pictures;;;
ELLING;91;85;R;Comedy, Drama;Norwegian;Petter Naess;Dag Alveberg;Ingvar Ambjørnsen, Axel Hellstenius;2002.05.29;2002.11.19;$313.4K;1h 24m;First Look;Surround;;
QUO VADIS, AIDA?;90;100;None;Drama, War;Bosnian;Jasmila Zbanic;Damir Ibrahimovich, Jasmila Zbanic;Jasmila Zbanic;2021.03.05;2021.03.15;;1h 42m;Super LTD;;;
RUN LOLA RUN;90;93;R;Mystery & Thriller, Action;German;Tom Tykwer;Stefan Arndt, Gebhard Henke, Andreas Schreitmüller;Tom Tykwer;1999.06.18;2001.10.30;$7.3M;1h 21m;Columbia Tristar, Sony Pictures Classics;Surround, Dolby Digital;;
BREATHLESS;90;96;None;Crime, Drama;French (France);Jean-Luc Godard;Georges de Beauregard;Jean-Luc Godard, François Truffaut;1961.02.07;2003.01.07;$47.1K;1h 30m;;;;
ALL QUIET ON THE WESTERN FRONT;90;91;R;War, History, Drama, Action;German;Edward Berger;Malte Grunert, Daniel Dreifuss;Lesley Paterson, Ian Stokell;2022.10.07;2022.10.28;;2h 27m;Netflix;Dolby Atmos;;
PARASITE;90;99;R;Comedy, Mystery & Thriller, Drama;Korean;Bong Joon Ho;Kwak Sin-ae, Moon Yanggwon;Bong Joon Ho, Han Jinwon;2019.11.01;2019.10.11;$53.4M;2h 12m;Neon;Dolby Atmos, Dolby Digital;Scope (2.35:1);
LET THE RIGHT ONE IN;90;98;R;Horror;Swedish;Tomas Alfredson;Carl Molinder, John Nordling;John Ajvide Lindqvist;2008.10.24;2009.03.10;$2.1M;1h 54m;;Dolby SRD;;
THE TALE OF THE PRINCESS KAGUYA;90;100;PG;Fantasy, Anime;Japanese;Isao Takahata;Geoffrey Wexler, Seiichirô Ujiie;Isao Takahata, Riko Sakaguchi;2014.10.17;2015.02.17;$681.1K;2h 17m;GKIDS;;;
BENEDETTA;90;84;None;Drama, Lgbtq+, Biography, History;French (France);Paul Verhoeven;Saïd Ben Saïd, Michel Merkt, Jérôme Seydoux;David Birke, Paul Verhoeven;2021.12.03;2021.12.21;$354.3K;2h 11m;IFC Films;Dolby Digital;Scope (2.35:1);
AKIRA;90;91;R;Sci-Fi, Anime;Japanese;Katsuhiro Ohtomo;Shunzo Kato, Ryôhei Suzuki;Izou Hashimoto, Katsuhiro Ohtomo;1988.01.01;2009.02.24;$390.0K;2h 4m;Streamline Pictures;Dolby Stereo, Surround;Flat (1.85:1);
MOUNTAIN PATROL: KEKEXILI;90;98;PG-13;Drama;Chinese;Chuan Lu;Yang Du, Zhonglei Wang;Chuan Lu;;2006.08.29;$142.2K;1h 30m;;Dolby Digital;;
THE ROAD HOME;90;89;G;Drama;Chinese;Yimou Zhang;Yu Zhao;Shi Bao;2000.02.15;2001.11.27;$1.3M;1h 30m;Sony Pictures Classics;Surround, Dolby SR;Scope (2.35:1);
THE MAN WITHOUT A PAST;90;98;PG-13;Comedy, Drama;Finnish;Aki Kaurismäki;Aki Kaurismäki;Aki Kaurismäki;2003.04.04;2008.05.01;$921.5K;1h 37m;Sony Pictures Classics;Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR;Flat (1.85:1);
THE TRIPLETS OF BELLEVILLE;90;94;PG-13;Comedy, Animation;French (Canada);Sylvain Chomet;Didier Brunner;;2003.11.21;2004.05.04;$7.0M;1h 22m;Sony Pictures Classics;;;
THE CITY OF LOST CHILDREN;90;80;R;Fantasy;French (France);Marc Caro, Jean-Pierre Jeunet;Félicie Dutertre;Jean-Pierre Jeunet, Marc Caro, Gilles Adrien, Guillaume Laurant;1995.12.15;1999.10.19;$1.9M;1h 51m;Sony Pictures Classics;Surround;;
AMARCORD;90;87;R;Comedy, Drama;Italian;Federico Fellini;Franco Cristaldi;Federico Fellini, Tonino Guerra;1974.09.19;2006.09.05;;2h 5m;Criterion Collection, New World Pictures;;;
THE CONFORMIST;90;98;R;Drama;Italian;Bernardo Bertolucci;Maurizio Lodi-Fè;Bernardo Bertolucci, Alberto Moravia;1970.10.22;2014.12.02;;1h 55m;Paramount Pictures;Mono;Flat (1.85:1);
